user_id,total_listens,daily_listen_rate,night_listen_ratio,artist_diversity,tenure_days,churn_risk_percent
31143,531,20.42,0.2354,0.3371,26,0.76
19274,867,33.35,0.0,0.2295,26,0.72
37056,54,4.91,0.3333,0.4444,11,30.17
23106,1024,36.57,0.3857,0.2246,28,0.76
89490,53,10.6,0.3774,0.5849,5,32.66
89700,31552,81.95,0.3695,0.0659,385,1.74
14642,305,11.73,0.0656,0.6131,26,0.76
89808,115525,39.66,0.4385,0.1099,2913,1.74
63734,85,3.15,0.4706,0.4824,27,0.99
89989,42,2.8,0.3333,0.5,15,8.48
1357,2,2.0,0.0,1.0,1,53.79
29377,418,15.48,0.0,0.0861,27,0.72
63396,7,0.58,0.0,0.7143,12,35.98
91935,184,20.44,0.1522,0.3261,9,24.24
4633,474,22.57,0.0949,0.5359,21,0.76
74006,189,6.75,0.3228,0.5238,28,0.76
91082,543,41.77,0.3278,0.081,13,23.17
10597,46,2.56,0.1739,0.7609,18,1.62
91805,1648,78.48,0.3186,0.1644,21,0.76
35,2017,72.04,0.0,0.059,28,0.72
1919,152,15.2,0.0,0.1118,10,31.41
77506,27,1.29,0.1852,0.7037,21,2.17
43439,37,1.61,0.0,0.6486,23,1.4
82950,46,1.7,0.0,0.3261,27,1.4
94277,110378,72.95,0.379,0.0592,1513,1.74
45224,27,27.0,0.0,0.037,1,49.96
92107,117,0.61,0.0256,0.359,192,13.4
43858,943,33.68,0.2534,0.1262,28,0.76
82031,196,8.52,0.0,0.5612,23,0.72
80787,368,13.14,0.0,0.3967,28,0.72
88789,81,3.86,0.3333,0.1235,21,0.95
38657,6,0.5,0.0,1.0,12,41.49
77791,39,1.77,0.6154,0.2308,22,1.44
88886,43,43.0,0.0,0.4419,1,44.1
78061,10,0.4,0.0,1.0,25,2.24
91522,23,23.0,0.0,0.1304,1,46.25
44894,1,1.0,0.0,1.0,1,54.16
50335,57,28.5,0.0,0.1579,2,37.75
60809,14,1.27,0.0,0.3571,11,36.46
93101,25,5.0,0.24,0.2,5,40.59
26484,10,0.45,0.0,0.3,22,2.43
25934,4,4.0,0.25,0.5,1,49.25
90389,9,3.0,0.4444,0.4444,3,43.53
93371,1,1.0,1.0,1.0,1,54.88
47911,4,4.0,0.0,1.0,1,50.79
92305,2,2.0,1.0,0.5,1,52.71
39116,38,2.38,0.6053,0.1579,16,7.05
26573,14,3.5,0.5,0.1429,4,41.46
44791,9,0.43,0.0,0.3333,21,2.43
87744,2,2.0,1.0,0.5,1,52.71
35364,7,0.3,0.0,0.2857,23,2.43
88611,3,3.0,1.0,0.3333,1,48.96
17041,1226,43.79,0.0685,0.0897,28,0.76
26846,378,13.5,0.2169,0.1349,28,0.76
32789,107,3.82,0.3832,0.3084,28,0.87
44395,845,30.18,0.0012,0.4817,28,0.76
73700,451,16.11,0.3592,0.1308,28,0.76
76515,617,23.73,0.342,0.436,26,0.76
81586,2279,81.39,0.667,0.1145,28,0.76
89539,44145,13.8,0.0359,0.1675,3198,1.74
32935,697,24.89,1.0,0.4548,28,0.76
43385,1044,37.29,0.183,0.2289,28,0.76
72376,567,13.19,0.4303,0.194,43,1.36
80854,331,12.26,0.6616,0.6647,27,0.76
88442,179931,31.47,0.2935,0.0302,5717,1.74
48776,162,5.4,0.216,0.2469,30,0.76
54889,1015,36.25,0.0453,0.5507,28,0.76
69648,1057,37.75,0.4768,0.1334,28,0.76
52696,1306,45.03,0.5031,0.4464,29,0.76
53849,861,43.05,0.3949,0.5738,20,0.76
91835,108,10.8,0.3148,0.5463,10,25.98
7785,4268,152.43,0.3044,0.1619,28,0.8
41385,1426,50.93,0.1381,0.1003,28,0.76
74781,486,17.36,0.1523,0.4033,28,0.76
87342,3475,119.83,0.0814,0.1229,29,0.8
44774,2200,75.86,0.1395,0.2759,29,0.76
46090,714,25.5,0.3179,0.1863,28,0.76
59494,374,14.38,0.0053,0.139,26,0.76
39198,172,6.88,0.5581,0.3372,25,0.76
61565,3542,122.14,0.4746,0.389,29,0.8
88829,35663,21.71,0.2618,0.0453,1643,1.74
35215,1,1.0,0.0,1.0,1,54.16
38158,534,19.07,0.0056,0.1854,28,0.76
47470,491,17.54,0.0509,0.1527,28,0.76
89676,1098,57.79,0.4144,0.0738,19,0.76
93029,64758,18.26,0.1192,0.0126,3547,1.74
9932,1177,45.27,0.011,0.3959,26,0.76
26703,464,58.0,0.3858,0.4289,8,23.22
29248,615,22.78,0.0,0.1772,27,0.72
37049,1798,64.21,0.3498,0.2931,28,0.76
53640,1237,45.81,0.1601,0.1835,27,0.76
62933,36,1.57,0.3611,0.7778,23,1.44
26987,1026,36.64,0.0019,0.1092,28,0.76
40907,1358,48.5,0.3409,0.4867,28,0.76
33851,568,20.29,0.2905,0.0898,28,0.76
14724,817,28.17,0.5251,0.3415,29,0.76
39710,893,34.35,0.0638,0.4524,26,0.76
33834,871,31.11,0.008,0.132,28,0.76
26595,1083,38.68,0.4995,0.1607,28,0.76
53533,674,24.07,0.0801,0.276,28,0.76
70533,675,24.11,0.0533,0.0504,28,0.76
78511,723,25.82,0.0,0.3389,28,0.72
82164,1181,39.37,0.0135,0.0898,30,0.76
75662,916,32.71,0.298,0.2882,28,0.76
86980,1807,64.54,0.0559,0.0869,28,0.76
37039,111,5.29,0.0,0.3063,21,0.76
41813,2349,81.0,0.3146,0.1439,29,0.76
11897,33,8.25,0.0606,0.7273,4,42.45
78160,42285,30.38,0.4209,0.0945,1392,1.74
59054,710,25.36,0.0592,0.4014,28,0.76
25757,414,14.79,0.2222,0.4903,28,0.76
47038,279,10.33,0.1649,0.4624,27,0.76
52489,841,33.64,0.5791,0.0773,25,0.76
45190,363,11.0,0.4766,0.4821,33,1.14
5831,516,18.43,0.0213,0.7209,28,0.76
73547,1756,62.71,0.2591,0.0251,28,0.76
53488,508,18.14,0.0217,0.6142,28,0.76
73002,779,29.96,0.1707,0.1502,26,0.76
35733,692,24.71,0.2587,0.159,28,0.76
12225,833,29.75,0.0636,0.2665,28,0.76
17176,79,2.93,0.3038,0.2025,27,0.99
79606,834,29.79,0.5396,0.199,28,0.76
89083,392,18.67,0.4847,0.4082,21,0.76
30089,106,3.93,0.2264,0.3962,27,0.87
44080,30,2.14,0.0,0.6667,14,7.72
35107,200,10.0,0.2,0.095,20,0.76
89397,241,11.48,0.0,0.4481,21,0.72
58931,533,19.04,0.1407,0.7017,28,0.76
22012,452,26.59,0.0796,0.5044,17,0.76
81316,140,6.67,0.45,0.25,21,0.76
89636,57,57.0,0.5965,0.6667,1,37.66
19610,30,3.33,0.0333,0.6333,9,38.85
19223,276,9.86,0.3804,0.3333,28,0.76
39667,198,7.92,0.0202,0.1263,25,0.76
11734,223,7.96,0.4081,0.5516,28,0.76
53420,136,5.04,0.7426,0.4926,27,0.76
52458,201,8.74,0.0498,0.199,23,0.76
25316,925,33.04,0.1114,0.0778,28,0.76
90797,213,42.6,0.1268,0.6244,5,24.02
81225,184,11.5,0.0,0.2826,16,6.98
83736,14,14.0,0.7143,0.9286,1,47.57
23029,166,7.9,0.3675,0.3373,21,0.76
64468,51,2.13,0.1765,0.5686,24,1.07
84418,122,7.18,0.0,0.2049,17,0.72
66593,100,4.35,0.52,0.31,23,0.8
89857,53,53.0,0.5094,0.6981,1,36.11
85898,187,6.68,0.0053,0.5882,28,0.76
86101,49,8.17,0.3061,0.3878,6,37.38
82188,208,23.11,0.7596,0.2019,9,24.53
92509,142,142.0,0.1761,0.2324,1,29.7
80890,2,2.0,0.0,1.0,1,53.79
92005,22,3.67,0.0,0.4545,6,42.83
28172,1682,60.07,0.0024,0.1908,28,0.76
36319,285,10.96,0.3263,0.5544,26,0.76
8592,388,13.86,0.0,0.1495,28,0.72
92694,54,18.0,0.0,0.2037,3,33.57
88748,8,8.0,1.0,0.875,1,49.78
58539,164,5.86,0.4512,0.0305,28,0.76
1598,151,5.59,0.3245,0.1788,27,0.76
54893,1259,44.96,0.0993,0.0095,28,0.76
16887,125,5.0,0.0,0.248,25,0.72
23178,156,14.18,0.5577,0.1346,11,24.3
17330,11,1.0,0.0909,0.7273,11,37.24
24983,23,1.44,0.3913,0.4783,16,5.73
88237,1,1.0,0.0,1.0,1,54.16
80808,2953,101.83,0.6776,0.0014,29,0.76
40594,14,1.56,0.2143,0.1429,9,37.95
81879,23,1.21,0.0,0.1739,19,2.15
41350,2,2.0,0.0,0.5,1,51.7
92606,2,2.0,0.0,1.0,1,53.79
90250,1,1.0,0.0,1.0,1,54.16
53902,2,2.0,0.0,1.0,1,53.79
91088,2,2.0,1.0,0.5,1,52.71
21975,3,3.0,0.0,0.3333,1,46.48
53634,1,1.0,0.0,1.0,1,54.16
94083,1,1.0,0.0,1.0,1,54.16
92483,1,1.0,1.0,1.0,1,54.88
92540,2,2.0,0.0,1.0,1,53.79
85947,1,1.0,0.0,1.0,1,54.16
88358,1,1.0,0.0,1.0,1,54.16
70452,1,1.0,0.0,1.0,1,54.16
27789,189,7.27,0.0,0.1164,26,0.72
36044,1701,58.66,0.6308,0.4627,29,0.76
37834,1278,45.64,0.2825,0.2449,28,0.76
50061,1167,40.24,0.2742,0.1765,29,0.76
51850,2979,6.59,0.3051,0.3306,452,1.36
61402,551,19.68,0.4936,0.0944,28,0.76
82632,4170,154.44,0.3062,0.101,27,0.8
1428,2017,72.04,0.0055,0.4363,28,0.76
9843,338,12.52,0.0,0.5769,27,0.72
42962,1743,60.1,0.4303,0.1675,29,0.76
44996,586,21.7,0.0068,0.1536,27,0.76
54438,8013,276.31,0.3283,0.0564,29,0.8
59107,902,32.21,0.2938,0.2239,28,0.76
75115,829,30.7,0.1206,0.497,27,0.76
90650,203186,26.52,0.4368,0.0386,7661,1.74
92004,144446,21.68,0.0206,0.0866,6662,1.74
8677,560,19.31,0.0286,0.2875,29,0.76
46508,3622,124.9,0.3882,0.1311,29,0.8
70153,333,11.89,0.4925,0.4535,28,0.76
86040,234,8.36,0.0,0.6923,28,0.72
46996,1840,65.71,0.3853,0.213,28,0.76
39159,437,15.61,0.1304,0.6636,28,0.76
44105,414,14.79,0.4807,0.2029,28,0.76
47066,1354,50.15,0.1802,0.3744,27,0.76
59520,1457,52.04,0.2457,0.0913,28,0.76
59593,2394,85.5,0.7038,0.1245,28,0.76
87425,1286,45.93,0.3507,0.2395,28,0.76
7676,243,8.68,0.0823,0.2963,28,0.76
21211,514,19.04,0.2451,0.2899,27,0.76
70161,356,12.71,0.1882,0.441,28,0.76
26416,1951,67.28,0.3808,0.2168,29,0.76
30242,1142,40.79,0.5665,0.2172,28,0.76
36149,534,19.07,0.0131,0.4981,28,0.76
77310,835,28.79,0.3186,0.1269,29,0.76
29223,568,20.29,0.0863,0.3239,28,0.76
57787,1736,72.33,0.0,0.5858,24,0.72
23488,1901,67.89,0.434,0.1157,28,0.76
39695,868,29.93,0.1048,0.1279,29,0.76
47642,683,26.27,0.5944,0.4334,26,0.76
38325,967,35.81,0.1086,0.3351,27,0.76
47087,474,17.56,0.4304,0.3376,27,0.76
31471,387,13.34,0.4367,0.5866,29,0.76
71255,404,14.96,0.1931,0.2797,27,0.76
45078,1531,52.79,0.0359,0.3187,29,0.76
2390,448,17.23,0.5848,0.5536,26,0.76
15101,848,25.7,0.3656,0.0932,33,1.14
47110,2690,96.07,0.3335,0.2941,28,0.76
49562,393,14.04,0.1399,0.4478,28,0.76
85309,139,6.95,0.2878,0.5036,20,0.76
86056,795,28.39,0.1698,0.3673,28,0.76
30040,620,21.38,0.1274,0.1661,29,0.76
37229,1049,37.46,0.5834,0.3098,28,0.76
46913,188,6.96,0.0638,0.0851,27,0.76
37199,352,13.04,0.7443,0.6136,27,0.76
33940,145,8.53,0.6759,0.7931,17,0.76
87139,1497,10.85,0.0949,0.3073,138,1.36
55458,393,14.04,0.0,0.1298,28,0.72
17023,262,12.48,0.0,0.2176,21,0.72
13702,541,20.04,0.0,0.5102,27,0.72
43121,537,19.18,0.0652,0.4767,28,0.76
23092,2161,77.18,0.0523,0.0773,28,0.76
42931,380,29.23,0.2605,0.5158,13,23.58
88588,162493,24.01,0.4154,0.0354,6769,1.74
89317,28278,15.35,0.1454,0.1079,1842,1.74
52609,200,7.14,0.475,0.32,28,0.76
14139,211,8.44,0.5308,0.3507,25,0.76
16211,14,0.74,0.1429,0.8571,19,2.46
187,145,8.53,0.0207,0.5517,17,0.76
32516,236,8.43,0.2331,0.178,28,0.76
44764,190,6.79,0.0368,0.4632,28,0.76
37858,216,7.71,0.5139,0.287,28,0.76
89960,514,28.56,0.0545,0.0817,18,0.76
61268,270,9.64,0.1111,0.3296,28,0.76
23376,343,12.7,0.5015,0.1429,27,0.76
30940,156,5.57,0.2436,0.1218,28,0.76
76033,34,1.89,0.0,0.7941,18,1.67
93378,63230,12.55,0.1463,0.087,5037,1.74
93304,9594,23.99,0.2711,0.1629,400,1.4
45332,20,4.0,0.0,0.5,5,42.83
90324,2195,28.14,0.1153,0.0866,78,1.36
90926,53,7.57,0.0377,0.5283,7,32.15
32817,61,61.0,0.3443,0.7869,1,35.71
91423,58663,27.07,0.1205,0.0795,2167,1.74
45847,188,6.71,0.1011,0.3989,28,0.76
92179,79664,11.07,0.4256,0.0798,7195,1.74
39495,126,9.0,0.9921,0.3095,14,6.52
34891,20,20.0,0.0,0.25,1,44.36
75089,14,14.0,0.0,0.0714,1,47.65
91147,50,16.67,0.0,0.14,3,37.92
78637,11,0.79,1.0,0.8182,14,8.83
41099,45,1.61,0.0,0.6889,28,1.4
55669,30,2.14,0.0,0.5667,14,7.72
89978,16768,6.81,0.2793,0.0559,2462,1.74
90109,166,3.02,0.4036,0.2952,55,1.77
94322,12,1.2,0.0,0.6667,10,38.29
53832,297,10.24,0.4007,0.0741,29,0.76
70598,297,12.38,0.5758,0.0269,24,0.76
91056,6,6.0,1.0,0.6667,1,50.94
54220,4,0.2,0.25,1.0,20,2.66
20039,38,1.58,0.1842,0.2632,24,1.44
24673,22,11.0,0.2273,0.8182,2,43.88
28048,11,11.0,0.0,0.7273,1,48.28
87018,16,0.76,0.9375,0.375,21,2.45
92193,2,2.0,0.5,1.0,1,53.86
85099,72,72.0,0.6389,0.125,1,36.6
90782,1,1.0,0.0,1.0,1,54.16
40811,2,2.0,1.0,0.5,1,52.71
45434,6,6.0,0.0,0.1667,1,44.61
11579,6,0.33,0.8333,0.6667,18,2.85
57253,1,1.0,0.0,1.0,1,54.16
14781,2,2.0,1.0,1.0,1,54.71
66328,2,2.0,0.0,0.5,1,51.7
90058,1,1.0,0.0,1.0,1,54.16
78287,1,1.0,0.0,1.0,1,54.16
23140,2546,90.93,0.3327,0.0896,28,0.76
26510,5212,186.14,0.0389,0.3617,28,0.8
32474,1494,53.36,0.1934,0.2269,28,0.76
43359,1399,49.96,0.1644,0.1422,28,0.76
44890,1104,38.07,0.2871,0.327,29,0.76
46917,1394,49.79,0.1033,0.2862,28,0.76
74931,1057,37.75,0.1031,0.1854,28,0.76
75435,7815,269.48,0.486,0.1147,29,0.8
80003,1998,74.0,0.2928,0.1036,27,0.76
86745,2338,80.62,0.059,0.1339,29,0.76
37413,2959,102.03,0.5073,0.2089,29,0.76
80965,535,19.11,0.0393,0.2243,28,0.76
18359,565,20.18,0.5451,0.5274,28,0.76
38050,1270,43.79,0.4583,0.2866,29,0.76
58084,92,4.6,0.9022,0.4239,20,0.8
91869,23149,44.43,0.4874,0.0548,521,1.74
57555,822,28.34,0.5365,0.1703,29,0.76
75967,400,14.29,0.17,0.325,28,0.76
81140,179,6.39,0.4637,0.7151,28,0.76
45466,207,7.67,0.8357,0.5604,27,0.76
52702,3886,138.79,0.3587,0.1227,28,0.8
43859,184,7.36,0.1902,0.2609,25,0.76
84291,1110,39.64,0.3288,0.1793,28,0.76
64521,300,8.57,0.04,0.5067,35,1.14
78090,230,8.21,0.4391,0.5043,28,0.76
16186,2250,80.36,0.3018,0.2449,28,0.76
19487,1651,58.96,0.5718,0.0939,28,0.76
59964,2335,16.1,0.0711,0.2428,145,1.36
65214,1493,53.32,0.0831,0.1701,28,0.76
86451,333,11.48,0.3213,0.5435,29,0.76
18900,867,30.96,0.4129,0.2411,28,0.76
31718,400,14.29,0.3975,0.135,28,0.76
56892,143,5.11,0.2448,0.1259,28,0.76
90903,2152,0.57,0.0372,0.4368,3745,7.44
16796,995,34.31,0.2864,0.5578,29,0.76
61356,1005,37.22,0.1403,0.3642,27,0.76
9290,1615,57.68,0.2669,0.3591,28,0.76
36963,950,32.76,0.1811,0.4011,29,0.76
41273,6569,1.11,0.3313,0.2166,5934,7.4
43084,1725,61.61,0.0,0.2064,28,0.72
89962,3231,35.51,0.2532,0.0139,91,1.4
93149,60320,25.88,0.3907,0.0895,2331,1.74
45838,893,34.35,0.0549,0.2094,26,0.76
69446,7612,262.48,0.4821,0.0669,29,0.8
19461,622,28.27,0.164,0.6141,22,0.76
24127,1657,59.18,0.5365,0.4074,28,0.76
25101,2273,78.38,0.5376,0.3308,29,0.76
39398,596,25.91,0.3104,0.4228,23,0.76
11226,678,24.21,0.5885,0.1475,28,0.76
20228,495,23.57,0.6909,0.2061,21,0.76
33309,1267,46.93,0.3702,0.0205,27,0.76
37624,1195,41.21,0.5799,0.3841,29,0.76
20212,878,31.36,0.4727,0.3314,28,0.76
20902,672,24.89,0.0952,0.2604,27,0.76
29059,203,7.52,0.4138,0.5665,27,0.76
36263,780,27.86,0.4218,0.3705,28,0.76
50488,643,24.73,0.2706,0.1104,26,0.76
56020,468,16.71,0.0919,0.2009,28,0.76
44973,310,11.07,0.4129,0.3645,28,0.76
54721,548,18.9,0.1807,0.3358,29,0.76
46428,1749,62.46,0.3979,0.1835,28,0.76
44421,16899,22.77,0.0972,0.1825,742,1.74
52391,894,31.93,0.0246,0.3501,28,0.76
64132,352,12.57,0.2244,0.3835,28,0.76
84066,1357,48.46,0.7074,0.168,28,0.76
73752,88,3.67,0.1591,0.6477,24,0.95
27561,1726,61.64,0.0284,0.0892,28,0.76
81335,95,3.65,0.1158,0.6947,26,0.87
81773,673,37.39,0.7221,0.4012,18,0.76
2522,212,8.15,0.2783,0.217,26,0.76
14485,413,14.75,0.632,0.3293,28,0.76
22590,785,30.19,0.0369,0.2153,26,0.76
47237,360,15.0,0.2278,0.0639,24,0.76
76666,809,28.89,0.1372,0.5179,28,0.76
31199,209,12.29,0.1722,0.3349,17,0.76
87796,340,12.59,0.8118,0.45,27,0.76
39723,38,1.31,0.2105,0.8421,29,4.39
39330,90,3.75,0.7556,0.7111,24,0.95
43802,116,4.0,0.0086,0.7241,29,0.99
87513,5,2.5,0.0,0.6,2,48.14
83091,1186,42.36,0.4722,0.4266,28,0.76
40286,1041,37.18,0.1451,0.2181,28,0.76
58401,79,2.93,0.4177,0.6582,27,0.99
23207,202,7.48,0.4505,0.4257,27,0.76
20667,272,10.46,0.0368,0.1581,26,0.76
79995,1170,41.79,0.6222,0.0444,28,0.76
44796,493,17.61,0.1886,0.3915,28,0.76
62450,120,24.0,0.1583,0.1417,5,25.14
36010,870,30.0,0.3632,0.1954,29,0.76
30522,887,31.68,0.6099,0.2029,28,0.76
46881,1184,42.29,0.2103,0.1554,28,0.76
84353,1248,46.22,0.0609,0.508,27,0.76
70136,419,16.12,0.0788,0.179,26,0.76
27881,21,4.2,0.0,0.3333,5,42.04
84095,433,15.46,0.0577,0.0831,28,0.76
17124,866,29.86,0.7194,0.1236,29,0.76
10716,1335,47.68,0.1206,0.2187,28,0.76
69211,291,10.39,0.3093,0.4055,28,0.76
46065,294,10.5,0.068,0.466,28,0.76
61731,377,15.08,0.3236,0.1194,25,0.76
81555,508,18.14,0.0768,0.5925,28,0.76
40155,392,15.68,0.0689,0.3138,25,0.76
66518,2004,74.22,0.2186,0.0444,27,0.76
59877,284,10.14,0.0141,0.2324,28,0.76
48212,797,28.46,0.0314,0.1832,28,0.76
5359,94,4.27,0.2447,0.7021,22,0.8
38363,363,12.96,0.3967,0.1019,28,0.76
79535,10,10.0,0.0,0.7,1,48.28
89867,732,36.6,0.4904,0.2077,20,0.76
29196,67,2.68,0.8209,0.194,25,1.07
92561,87,7.91,0.2414,0.7241,11,31.1
78934,808,24.48,0.4431,0.2401,33,1.14
41520,143,6.81,0.2797,0.0769,21,0.76
89659,111,12.33,0.1622,0.3514,9,26.73
24026,451,16.7,0.4656,0.2129,27,0.76
71789,153,6.12,0.7255,0.4575,25,0.76
76783,176,7.33,0.0,0.358,24,0.72
50405,33,1.32,0.2424,0.9394,25,2.17
44309,9805,338.1,0.3307,0.0015,29,0.8
47160,155,5.54,0.0774,0.1548,28,0.76
80106,75,2.78,0.0,0.44,27,0.95
92128,124,10.33,0.0484,0.4274,12,24.36
36699,191,6.82,0.2775,0.5654,28,0.76
93528,29394,5.33,0.2157,0.1192,5512,1.74
92569,53975,59.91,0.0733,0.064,901,1.74
81548,128,5.57,0.0,0.1328,23,0.72
91701,111,1.32,0.6216,0.6216,84,6.54
88890,81,2.61,0.0617,0.284,31,1.1
93802,38004,5.39,0.269,0.2034,7051,1.74
89309,214,15.29,0.4159,0.2944,14,6.56
85686,22,0.79,0.0,0.6364,28,2.44
89042,1,1.0,0.0,1.0,1,54.16
63546,29,2.9,0.0345,0.6207,10,37.38
53675,5,5.0,0.0,0.8,1,49.61
88762,490,25.79,0.0163,0.0224,19,0.76
23763,276,10.22,0.5725,0.0471,27,0.76
77418,128,7.11,0.1484,0.1953,18,0.76
37522,21,3.0,0.0,0.2381,7,41.32
26564,29,1.16,0.2414,0.4483,25,2.17
81383,2,2.0,1.0,1.0,1,54.71
89329,4,4.0,1.0,0.25,1,48.84
44634,2,0.4,0.5,1.0,5,50.91
84305,1,1.0,0.0,1.0,1,54.16
93431,1,1.0,1.0,1.0,1,54.88
92433,1,1.0,0.0,1.0,1,54.16
61773,3,3.0,0.0,1.0,1,50.02
59452,15,1.67,0.6667,0.1333,9,37.28
52139,1,1.0,0.0,1.0,1,54.16
93705,1,1.0,1.0,1.0,1,54.88
38583,806,27.79,0.5571,0.4578,29,0.76
41694,9347,445.1,0.3329,0.1366,21,0.8
44976,640,22.86,0.4266,0.2391,28,0.76
1841,681,24.32,0.4537,0.3142,28,0.76
27558,16556,570.9,0.5374,0.0686,29,1.15
89228,96922,22.3,0.1919,0.0372,4347,1.74
89498,18925,2.78,0.3672,0.0991,6807,2.03
90473,70681,35.06,0.0162,0.0344,2016,1.74
1286,1416,50.57,0.3715,0.5636,28,0.76
14628,1320,48.89,0.0242,0.2811,27,0.76
37034,370,14.8,0.0703,0.5649,25,0.76
5135,3267,116.68,0.5601,0.3046,28,0.8
28517,7539,269.25,0.4284,0.0287,28,0.8
32990,894,31.93,0.5291,0.2953,28,0.76
40882,468,16.71,0.2821,0.4893,28,0.76
81974,1668,57.52,0.4215,0.2362,29,0.76
33857,136,5.67,0.0441,0.4706,24,0.76
36932,729,27.0,0.1276,0.3923,27,0.76
39181,569,22.76,0.0158,0.2109,25,0.76
47095,1732,61.86,0.3834,0.1178,28,0.76
14583,558,19.24,0.1147,0.1541,29,0.76
42038,385,13.28,0.0468,0.2156,29,0.76
45437,1155,39.83,0.4511,0.1758,29,0.76
80627,363,13.96,0.5124,0.0937,26,0.76
40293,1440,51.43,0.4493,0.0493,28,0.76
40387,1432,49.38,0.5649,0.2709,29,0.76
59615,3857,133.0,0.4509,0.2409,29,0.8
78912,1234,42.55,0.4643,0.4133,29,0.76
91330,865,37.61,0.1376,0.2717,23,0.76
27640,653,23.32,0.2374,0.1302,28,0.76
61774,1571,54.17,0.4984,0.4392,29,0.76
33329,704,24.28,0.4616,0.6364,29,0.76
51331,1261,45.04,0.4552,0.1007,28,0.76
71525,600,21.43,0.335,0.2133,28,0.76
44438,292,10.43,0.6027,0.4692,28,0.76
28171,804,28.71,0.3408,0.4279,28,0.76
53463,1436,49.52,0.4415,0.1281,29,0.76
53896,390,15.0,0.2051,0.4359,26,0.76
84028,1403,50.11,0.6201,0.273,28,0.76
39882,4299,165.35,0.308,0.1624,26,0.8
62334,476,21.64,0.4349,0.4916,22,0.76
35292,323,11.96,0.3251,0.4675,27,0.76
56388,1509,50.3,0.5653,0.3393,30,0.76
36007,1502,53.64,0.1818,0.3182,28,0.76
29915,931,33.25,0.7476,0.4318,28,0.76
51974,676,24.14,0.4393,0.4482,28,0.76
57792,324,11.57,0.392,0.179,28,0.76
62032,902,33.41,0.2506,0.1386,27,0.76
17228,224,8.0,0.308,0.5134,28,0.76
42289,1112,41.19,0.17,0.1502,27,0.76
16264,1035,36.96,0.0058,0.5604,28,0.76
10423,1354,48.36,0.0251,0.435,28,0.76
15134,277,9.89,0.3285,0.6895,28,0.76
23711,1148,41.0,0.0105,0.2613,28,0.76
88183,312,11.14,0.1987,0.5865,28,0.76
80105,271,14.26,0.1107,0.797,19,0.76
85119,112,5.6,0.0,0.6518,20,0.76
46559,9339,15.96,0.0624,0.0301,585,1.4
65323,90,4.29,0.7444,0.5111,21,0.87
72222,393,14.56,0.1043,0.6005,27,0.76
82116,1865,66.61,0.0767,0.0568,28,0.76
37968,276,9.86,0.0217,0.3116,28,0.76
10838,90,4.09,0.0,0.6444,22,0.91
71453,218,7.79,0.3119,0.2936,28,0.76
30967,296,10.57,0.0777,0.3851,28,0.76
29448,1347,48.11,0.5137,0.2027,28,0.76
77667,1382,49.36,0.2424,0.3553,28,0.76
51413,296,10.57,0.5541,0.4426,28,0.76
14433,338,12.07,0.0059,0.213,28,0.76
35459,187,7.19,0.0695,0.3529,26,0.76
45575,430,16.54,0.5512,0.2953,26,0.76
34353,149,5.52,0.2886,0.2416,27,0.76
71101,1613,55.62,0.5139,0.2926,29,0.76
36500,500,18.52,0.098,0.318,27,0.76
18961,1606,57.36,0.0648,0.221,28,0.76
43394,401,13.83,0.2519,0.3017,29,0.76
80618,32,1.52,0.5,0.4375,21,1.67
87807,961,34.32,0.001,0.0812,28,0.76
27736,907,32.39,0.2811,0.3186,28,0.76
31729,196,7.0,0.1224,0.1786,28,0.76
52842,1002,35.79,0.001,0.0559,28,0.76
34010,260,10.4,0.2808,0.2038,25,0.76
73233,363,13.44,0.6171,0.3719,27,0.76
89687,143,9.53,0.2028,0.1748,15,6.52
55419,216,9.39,0.7037,0.4491,23,0.76
24145,294,10.89,0.1293,0.466,27,0.76
62438,3,3.0,0.0,1.0,1,50.02
49329,8,8.0,1.0,0.875,1,49.78
24259,41,3.73,0.0,0.561,11,37.08
21357,12,0.71,0.25,0.8333,17,2.46
91711,204,29.14,0.2549,0.1176,7,25.04
19243,13,0.65,0.0,0.3846,20,2.43
40064,14,0.74,0.4286,0.6429,19,2.46
5510,159,5.68,0.1635,0.0818,28,0.76
15077,214,7.93,0.0,0.2196,27,0.72
36316,51,51.0,0.9216,0.3137,1,38.59
49442,249,8.89,0.1325,0.0843,28,0.76
24934,10,10.0,0.0,1.0,1,50.64
65209,112,9.33,0.1429,0.2589,12,26.41
94173,107042,25.03,0.4167,0.0226,4277,1.74
80881,130,5.65,0.2154,0.1923,23,0.76
41822,464,16.57,0.2414,0.0474,28,0.76
69218,18,4.5,0.0,0.8333,4,43.14
57324,4332,154.71,0.0637,0.2392,28,0.8
79464,972,36.0,0.0669,0.1348,27,0.76
73462,113,5.14,0.0,0.5752,22,0.76
46304,427,15.25,0.3349,0.377,28,0.76
38305,570,20.36,0.0351,0.1561,28,0.76
22281,29,2.07,0.5172,0.3793,14,7.28
91580,3,0.43,0.0,1.0,7,42.37
60614,1543,85.72,0.197,0.0013,18,0.76
78280,14,14.0,0.0,0.2857,1,45.3
20278,7,7.0,0.0,1.0,1,50.28
31846,228,8.44,0.3904,0.0263,27,0.76
91822,7,7.0,0.8571,0.5714,1,47.82
90471,2,2.0,0.0,1.0,1,53.79
53981,47,1.68,0.0213,0.1064,28,1.44
