user_id,Taste_Score,Taste_Label
82850,0.9942524361988808,Mainstream
83629,0.9942499421377824,Mainstream
31981,0.9942438936358626,Mainstream
17350,0.9942301306176669,Mainstream
10209,0.9942301306176666,Mainstream
40454,0.9942301306176666,Mainstream
38154,0.9942301306176666,Mainstream
45247,0.9942301306176664,Mainstream
68739,0.9942059165375248,Mainstream
59271,0.9941713249944654,Mainstream
70426,0.9941489315218532,Mainstream
88723,0.994120206380833,Mainstream
56130,0.9941142489484172,Mainstream
43796,0.9941125193712642,Mainstream
77540,0.994112519371264,Mainstream
61407,0.994105601062652,Mainstream
84645,0.994086776827592,Mainstream
72624,0.9940710095195926,Mainstream
73787,0.9940537137480628,Mainstream
54677,0.9940398771308392,Mainstream
55622,0.9940225813593092,Mainstream
75762,0.9940010577325168,Mainstream
39306,0.9939949081248616,Mainstream
44195,0.993983177079824,Mainstream
28533,0.993949125200224,Mainstream
67125,0.9939385442576408,Mainstream
18705,0.9939118884215188,Mainstream
51785,0.9939118884215188,Mainstream
27682,0.9939041053243304,Mainstream
29515,0.9938794255888012,Mainstream
5550,0.9938448673068409,Mainstream
26493,0.9938175303790618,Mainstream
71866,0.99380811379234,Mainstream
24388,0.9938003306951516,Mainstream
52222,0.9937972041518368,Mainstream
63385,0.9937942771751164,Mainstream
58960,0.9937908180208104,Mainstream
70688,0.9937735222492804,Mainstream
36060,0.9937602752606316,Mainstream
19487,0.9937577564883092,Mainstream
34025,0.9937527673234448,Mainstream
58335,0.9937478874450488,Mainstream
41993,0.993738930706221,Mainstream
32788,0.993738930706221,Mainstream
21087,0.9937389307062208,Mainstream
89847,0.9937057046188084,Mainstream
33196,0.993703186111726,Mainstream
34760,0.9936868929936185,Mainstream
31159,0.9936820527901375,Mainstream
37846,0.993648585734936,Mainstream
59079,0.9936438283230488,Mainstream
42538,0.9936178603055124,Mainstream
68209,0.9936120343614184,Mainstream
91031,0.9936015079397026,Mainstream
34148,0.9935952847721472,Mainstream
40355,0.9935888034093424,Mainstream
46622,0.9935865117196148,Mainstream
82167,0.9935816256641576,Mainstream
43690,0.9935732619232108,Mainstream
20295,0.993510626522028,Mainstream
36112,0.993475643376594,Mainstream
91183,0.9934600363903032,Mainstream
57555,0.9934483617445208,Mainstream
68890,0.9934479773940422,Mainstream
21780,0.9934172293557672,Mainstream
26296,0.9934056988414138,Mainstream
92566,0.99336089455707,Mainstream
417,0.9933562680277084,Mainstream
38075,0.9933536056247824,Mainstream
91280,0.99333766880673,Mainstream
62295,0.9933100281035142,Mainstream
80446,0.9932936432064726,Mainstream
86001,0.9932926998007526,Mainstream
84917,0.9932823223378348,Mainstream
24993,0.9932823223378348,Mainstream
90355,0.9932823223378348,Mainstream
14282,0.9932595326153484,Mainstream
75443,0.9932581082576932,Mainstream
